PID, Sale_Price
528431030, 186508.196982695
904302030, 150000.098196598
923201020, 143074.320671389
905103110, 123232.19261864
907285050, 193075.842307087
905475150, 127210.224232872
528427070, 227350.804185389
534178010, 131753.205811808
908154195, 256494.279430788
909281130, 232094.165194524
534175010, 144170.890681802
528174050, 194296.05442624
910200040, 114370.306962526
905477010, 104136.839202374
535154050, 121890.731572706
923275140, 126641.792817486
905475160, 118456.551853759
528382020, 292799.978455337
533213140, 173603.530667033
906392090, 258255.142711079
906340090, 369382.050218098
527453070, 128551.369014739
903236010, 123773.043368101
534431020, 136913.493146264
534250410, 194789.007944905
916253320, 239784.069570526
923203100, 168102.722166836
528221010, 182758.872772554
527110020, 164857.295453872
527454130, 147557.153835819
902206270, 126476.921546866
535454050, 90563.6202554977
527107130, 186409.506320072
532376180, 123922.80757247
913350030, 201293.565359734
534276290, 109970.913975605
532354070, 129773.912386184
535154130, 152196.40922476
909427200, 155396.96905664
534252060, 140565.364448529
527451550, 114570.410831417
923275200, 129453.764232358
906225210, 158093.592978057
527161010, 180006.982926635
907405030, 218330.252329087
535327140, 98471.303213334
916475100, 303184.851386066
905402070, 109515.542023632
527302175, 161631.513786861
903202170, 131073.941758379
906426090, 162761.621025129
910202100, 121295.277518319
909451180, 122019.248963696
905100060, 131466.032836707
527355280, 195267.941345856
909275110, 182610.784226067
527302020, 175457.380015586
534250400, 188374.05536501
903235020, 91630.8060086051
528222030, 178770.94458949
528477050, 329690.223310101
533208020, 226709.493632874
531452180, 202729.016672728
909428180, 198073.035069778
907262020, 202188.972391776
535300120, 175447.173231461
907275090, 223238.966957104
903458110, 104139.322047695
532376160, 137519.766426965
528363050, 331777.299532465
528458040, 235014.850340928
527208010, 362338.442019471
907185050, 199422.939821557
527356050, 140988.537031735
923203110, 160871.3739296
905105040, 115119.566711876
534475185, 160039.852084977
907194160, 204406.548156761
909254140, 95368.5074763285
902401130, 151284.587855349
905108120, 153020.885356302
908275300, 138198.822419109
533221100, 182662.340262124
533236060, 193305.775188305
532377140, 126210.6369392
527164060, 165815.81262093
902301130, 108403.27986344
528315090, 346214.949203884
923225050, 132576.76387214
902128020, 97021.7841519197
528280230, 220301.323642878
527358200, 152257.527877961
907187080, 197502.632928707
905427010, 213011.438021938
905325020, 271430.461352452
909254070, 185391.871651565
905351045, 156489.603866546
902205090, 118791.978863759
535150280, 133581.538571516
533253160, 191125.860707168
532377130, 134446.524817323
535478070, 133274.364906241
905451050, 146931.289322882
902102100, 117399.277132458
905201090, 153918.802920621
907252020, 241714.736379608
902325160, 99949.8176305246
907125040, 157522.155291756
527450030, 106324.111138162
528228360, 213052.273786733
528222050, 172298.704121446
526350040, 122576.751164757
535105030, 129276.231842755
535402330, 188499.131529469
906392100, 248176.391199172
909455060, 143818.105875511
528186050, 285296.985933722
531451280, 218633.416828662
531363010, 183546.274477539
528228325, 197265.074188927
535303050, 144991.432237633
923203140, 156577.530987508
528480160, 208246.766817803
528235120, 182310.09875211
923400125, 130752.955670557
907202080, 138927.595857389
906226120, 141834.3794138
907410100, 187445.597313698
533125080, 273429.426218282
527455050, 153114.164379819
535301080, 115732.925715416
905403050, 108420.132345339
528480170, 264314.444894546
535378080, 130559.571038725
528439050, 230940.308368707
917425190, 208954.584364299
905401020, 256349.021045923
905300080, 140597.004653353
923276030, 136603.21712687
535354100, 133065.829468754
528240150, 189264.329754849
916384100, 253617.991172647
903225140, 126493.688531209
527359050, 126491.63777354
535177100, 145849.605186725
905402060, 138339.784898518
528290170, 190020.854709934
534403290, 214858.868034091
528458030, 237222.502087493
906226110, 116086.654047703
535453040, 128724.591366369
903475020, 120566.287762421
528120010, 275844.784821013
907130110, 183648.177995192
905107380, 131577.037238485
528390210, 225880.346189456
527402060, 153416.287563545
905226110, 134795.731038561
903231130, 108813.029228064
535178100, 147233.98957914
907125090, 152063.803759319
911226030, 69132.598856257
902477130, 48230.3082678565
909282020, 218184.341723164
907280170, 215661.955033201
527166040, 165469.702134546
528458140, 257298.35373986
528120060, 362168.124498036
902301120, 129344.921178982
909254150, 129495.252340432
923230190, 124117.014432299
527163070, 179386.95825071
533206050, 194534.304657455
916403250, 222031.497529804
534428100, 147633.303792538
528275060, 180228.055331513
527425025, 130377.786686441
908103350, 130942.25600113
923400150, 126914.433556027
902404010, 143977.157139261
533206070, 219399.761897131
528180110, 352823.301623933
534402140, 152738.475824618
905452050, 89585.5517518548
535151160, 134310.041758967
909280030, 241038.195081352
535426130, 178080.775839975
909475050, 175975.525460628
534452060, 129858.71708554
902106070, 119782.491701923
907290260, 237650.694689524
534177230, 217753.632271389
909101180, 113571.430718793
534201250, 168765.325021853
535325400, 101832.155201834
902128100, 109227.973204559
534127270, 151393.844391479
535325280, 124915.115483107
528480060, 317257.197027084
527210030, 457098.764893805
906201030, 188958.2748671
905427070, 206784.078240277
535153150, 159130.050359116
907227090, 121264.974142309
528106020, 484901.256280838
527455250, 124754.157760128
907125120, 141579.771204132
528441090, 430176.354788611
535454160, 135795.693843605
528275110, 228912.685631685
911175360, 85742.4404238723
903425190, 205270.968246382
535451250, 136548.512591888
535403200, 116765.727920617
923277040, 140829.563920552
527425090, 98989.7291290468
527451330, 105102.3358024
909275040, 133064.560460165
904300150, 74340.2477033492
528482090, 308796.892368405
902401060, 95742.2257943744
527302185, 240171.53059126
909475070, 217950.588702468
527405160, 104260.357996331
903232100, 138209.761975466
534451020, 63853.720438022
910206110, 105392.309369036
902105050, 127352.001580917
903426200, 147745.700239644
528228435, 200887.578005789
528120130, 367671.524082703
533254050, 215460.696828973
908103260, 119951.447840524
905200290, 152508.065638154
532478020, 289025.7900636
907405140, 209464.951109743
906394060, 190225.01578602
902207140, 93735.8043199109
533205060, 261295.634720154
535382150, 72963.8632778358
909176180, 135159.377889834
531367050, 220587.028821677
905476225, 138471.778927967
535301170, 151334.227019025
535452060, 134127.640274465
924100070, 155312.370978496
905478190, 98532.9271542339
903230100, 99979.1803714904
528178090, 384531.239454963
906392110, 244262.374036858
531382070, 254246.903362568
531375110, 156066.930740417
916382010, 216689.253970072
909101080, 86632.6850913895
906223180, 216782.266866316
534200030, 119011.508693322
910203090, 107315.925011881
528292020, 217918.789379038
534451080, 73107.8347696943
528488100, 183850.226114377
904101040, 138602.048347429
527216010, 457167.645972832
527451410, 92777.8760500004
905104080, 113184.557407611
531363030, 171096.993070508
528294060, 177074.662399356
534204120, 149185.353299814
902106010, 148412.111809363
902128150, 135811.882916717
534402170, 185700.296362752
528186110, 282607.171455355
535402180, 115216.988602317
907251090, 257593.222550286
903232030, 89721.8394059996
909175050, 185517.267698098
904351280, 124511.68503573
908127100, 129154.973923533
531382090, 177529.679374753
908102020, 118592.19221833
903231080, 112032.681415707
910207110, 104437.394860266
535383100, 94846.1593049129
916382120, 314147.396064994
535454060, 90797.7210160328
533217050, 158285.790436747
902406020, 111648.494288305
533251130, 189685.354268319
532353050, 136081.81208113
906204180, 231004.848244695
527452070, 132547.68699862
907252190, 256407.212337265
909251040, 142358.681756312
535327200, 138994.652825651
906230030, 269172.582796003
908188120, 133853.289700141
535379100, 132824.554986628
903430050, 77755.6728325174
923252100, 129328.146268473
903233030, 123581.84969125
528144030, 287383.545504706
907192040, 220353.433542052
907202010, 154272.82270535
916386180, 217785.199798378
535403280, 148718.28826548
526353050, 228947.617600553
527210050, 345995.121603567
903429080, 172295.417815809
528150070, 446095.947664674
527358120, 166966.577215789
916455150, 297603.55646254
916403010, 183305.747582945
907253110, 238922.597911432
527401160, 126751.504034968
907203090, 118437.574586895
906204280, 257697.649228709
528360050, 554904.890504256
914460110, 214322.890460145
534127130, 155504.5981311
527356060, 162894.07889977
528186080, 287926.717378773
906475200, 198964.931658597
909278020, 133661.820454337
528231050, 199645.008726379
535380110, 85469.8434291273
535175070, 141961.719783703
903228060, 126229.655859234
528170070, 264689.286304706
904301060, 178524.58702607
902207170, 93962.6908085412
535325320, 124891.292087682
907275150, 299007.493849363
535175030, 154053.172932917
902105110, 124104.468142316
910204050, 162380.068647915
527146135, 277850.555073883
528235000, 175520.641853941
528275070, 240511.215893856
527353080, 184805.636178017
905478030, 127999.403634965
533352170, 171178.108183832
535457010, 142740.009075886
924152030, 217112.267576325
532377050, 141041.523101598
533252020, 172107.709564039
923225300, 87872.9205430374
923228220, 82882.4109205276
535303030, 171598.170532823
906223210, 247324.390934312
535402070, 146691.172054792
906394020, 205847.904036863
906403060, 218428.13576289
534151120, 233529.340522572
907135040, 149554.58429688
528116010, 323392.997553202
903429010, 121132.168180385
533253070, 206172.860073688
902406030, 116167.388868291
903201080, 156780.444305651
908204160, 78347.6584598517
908250040, 105341.965917579
534431130, 119646.288649332
905377020, 139102.329683844
534431070, 148196.001047603
527165130, 171252.892174535
527302090, 206869.682779061
907202100, 121750.389603297
907295020, 213613.999832743
527163010, 174676.024342621
904101170, 124382.79624631
535354070, 125567.971094394
535154060, 165165.105106349
907202240, 155791.527853466
528280180, 224518.941584522
905104240, 130849.256224098
534201240, 154262.229994957
528490040, 229003.956628699
527454200, 146335.150792038
535403030, 129595.075803291
528490080, 208919.714215602
527127150, 200537.289938028
906204140, 231259.218304164
903227090, 131049.818621091
528108140, 374815.58661882
902304040, 149217.510743344
527450080, 128434.955425491
923202025, 200122.712503962
905427050, 157881.300994158
533223010, 165190.781838156
906475170, 247619.872685007
534428020, 136700.827944329
914474070, 237430.501356141
907262070, 190391.807147774
528114040, 381697.835205055
923225260, 162850.897908109
906426060, 275525.607393063
527404020, 128784.512841104
902125080, 98075.0530281689
903476100, 98673.1335803839
905475510, 107934.942806046
534252240, 160321.694746554
528228545, 166558.646949697
534201280, 136589.669200848
910205020, 86583.8708033342
907200340, 127824.231457374
535382020, 141256.899664092
906382040, 204297.217594591
909252170, 133760.77366496
904100090, 154229.867886114
531382120, 216607.435634041
535105110, 162667.583924952
535350040, 127637.491177678
907410130, 270060.18170247
527376100, 151867.139791787
535177020, 125458.805709142
533221090, 182048.446818771
906201023, 255662.238776401
533208140, 179532.774860945
532376110, 136720.775714107
905100030, 134420.627235962
534204030, 147325.567502451
902101050, 139068.240673499
916176030, 166484.007607856
534129060, 190350.050218928
533253050, 155991.339844595
902204120, 137631.813353532
905351089, 189416.007585714
909275160, 133210.448767255
528366040, 334185.31406381
527403120, 101244.661491451
905101490, 132323.75618346
906382030, 242908.757856292
534400120, 156450.060232825
909428190, 208041.714458041
527302070, 179462.590106687
906200230, 171187.087068403
909276160, 269146.913722129
534151180, 248192.485923652
903481010, 88399.5125631609
902106120, 85092.6330618055
910206010, 62635.2814419538
916380060, 268642.244174064
902301080, 108538.173098744
907175080, 224007.996078155
527162130, 191351.463999534
535151080, 137905.491187383
527131110, 248455.119315447
923202137, 114798.012613513
533252130, 202819.71222111
531367010, 185614.954934007
923225190, 111165.182717647
533215040, 293587.363328742
535454030, 86972.0876054731
528344040, 352841.808427943
906226070, 118524.013532127
916125425, 229158.851180149
527451640, 108589.422678133
534129040, 186528.297158456
528240060, 193487.261470721
907401050, 195347.846937266
533212150, 144140.508134947
533210060, 159487.69055263
528387030, 266184.836469964
531385130, 241175.007695771
907290230, 143394.645304622
527328050, 163757.139942468
907275140, 282925.108585293
910203100, 58470.9296572487
916125360, 168817.640954634
528110070, 302166.481002821
526351030, 171099.766996728
905426030, 156064.251696989
528477030, 232275.515306007
908102130, 103658.064560287
535179060, 167918.941110743
535450180, 76310.3762909788
902330010, 136958.547511982
533213020, 197242.87649504
531451290, 210222.61454921
531375050, 145605.562239723
528222060, 183766.435925868
534476080, 141286.943874942
531376060, 200410.533080249
535455090, 124318.283333437
527404140, 111968.380575512
903206120, 202782.578222455
910205130, 138862.822530454
923226150, 149507.097257734
533352150, 157878.28967604
914478020, 131138.458586844
905107320, 136018.884436659
534151175, 265046.964917291
923252075, 143366.067028618
1007100110, 129248.988193551
906475110, 201935.184662097
534176250, 138830.645791476
532477040, 277284.607271384
531450040, 173972.295507667
534278230, 143560.48429882
527357180, 258007.000373206
924100050, 140840.443089328
911102090, 75633.0967333798
907410040, 202127.085864864
527354040, 219759.733422029
903226170, 123367.771599131
535453160, 129362.931960507
905106140, 148347.443576129
528480070, 265997.304719256
528456220, 215502.207652431
904301110, 112204.937281119
528120100, 224384.729761275
535304020, 136300.923321282
905101200, 114470.915594425
528427040, 209395.645391484
526355080, 323999.285543909
535403150, 153422.286356922
527427230, 185867.729033456
923230180, 130979.599328754
914452190, 144476.859781301
905225080, 220373.188096041
533352075, 177517.151210151
527276160, 191780.789302806
534275010, 129818.350567818
528150040, 367202.668446016
908102140, 125514.453828006
923225080, 124112.516559862
905104180, 137745.659300411
535451010, 109543.536099701
907194020, 214148.408844421
527375160, 199175.283276936
906223140, 237286.760963284
907290170, 141179.999436831
527451650, 117957.717439695
528186090, 292100.213306716
527451450, 100602.783329093
535476350, 162729.958903311
528480130, 215921.874347875
535402220, 175224.946523636
527403360, 116763.946230598
532377060, 120828.153444223
527354200, 189193.047052369
908152260, 145045.922668698
528326030, 292874.823219091
527452100, 137976.791786502
535152050, 239155.122419091
923228180, 73798.2452236915
534104100, 205726.619052319
902103150, 124625.255677641
923203090, 153549.486700779
903227140, 122881.884189327
903426180, 138831.175389371
528176010, 494342.015111796
535450100, 126146.258708036
905226030, 105584.156220855
923276100, 138251.023755867
528118030, 405085.643952923
923225490, 114123.743129929
914476450, 205497.785457745
528458080, 235933.097429425
535152280, 137400.865652129
905426200, 141744.457500544
906392120, 281027.393120314
535402100, 149002.500777785
907200190, 136332.383730453
535302080, 124393.235304024
535305160, 111604.634669189
528221060, 174187.783810493
533212050, 159065.414478571
908208020, 137751.964940613
534276010, 120785.871174684
909256060, 136222.174145034
528150080, 350335.777854427
902134060, 93636.6301147028
534275220, 129577.279849944
907410110, 223218.955510779
923225370, 98947.5395511049
531452070, 157344.989691995
534451110, 127969.50004137
914475010, 141355.678871146
527358140, 212933.851324011
528250030, 216968.20553495
528142010, 308040.681751073
916460060, 240654.614481598
535180020, 158734.908032919
528386040, 367695.718962116
906380070, 367626.995640372
907260030, 193674.274431807
535455060, 113434.284624306
528358040, 277290.424994997
909251030, 134190.588771411
527164120, 200372.311449836
528102010, 364622.45844367
923229010, 151381.428184439
527158020, 176841.266985297
527455080, 149278.572038723
907180040, 210413.963229477
528327010, 396134.926118015
528228280, 188535.268115704
535180070, 144478.788768365
905479110, 113331.885013762
903484080, 90999.8769989234
534426110, 136317.432630652
534479120, 123792.875537771
905475520, 94350.7836527187
528174070, 204996.889313174
916384080, 248446.826369539
532377020, 102468.390702093
909101190, 122910.130055708
909275250, 149437.106336101
905106170, 124471.5561682
528172060, 235995.881712302
532377100, 125896.99802305
528290060, 151333.794048948
534400060, 162966.487109218
528221040, 201389.764559626
531380080, 240816.011384305
909455040, 179342.312779492
907262060, 253594.04727551
527455060, 149888.416773714
531452020, 127623.858750861
527425060, 102792.261807047
909250030, 103714.922367683
535180100, 140453.072426983
923225200, 126505.873129993
534128100, 158431.073946081
528253020, 234196.196529285
907230240, 143235.691138634
527451020, 111516.967113186
902103170, 90820.9304917118
534226120, 130340.24203344
533250110, 234118.484705071
907280090, 240809.580988899
909101060, 62129.123693102
535380050, 136027.186623883
531475220, 151877.568038741
907425030, 150443.208889115
907192030, 182924.700072596
535377100, 78645.0017619908
923202220, 150828.06669067
923229100, 191657.556730094
902106140, 109372.549697373
909475230, 276282.874302355
526303060, 210283.570492964
528294050, 165509.947100165
909275310, 204675.933888479
528480040, 260383.447503932
903226160, 103106.143056681
905480030, 107922.900108332
907425015, 147925.458636327
528218150, 180678.596409813
905352140, 231268.92253075
907290020, 259442.277707043
909251170, 146184.507823205
535302070, 124558.716380043
532378240, 130642.272730575
527402130, 107893.262268837
533221080, 179508.292671491
905108170, 151106.943924772
527158090, 178284.859798416
535355020, 182797.569791151
535451210, 95468.4234247113
528326110, 314163.274964357
908152060, 136225.421973471
908188140, 133517.984446936
531375060, 138931.835655843
902204060, 128709.983596218
907194110, 189243.754268887
907196060, 184114.292097597
909250210, 123928.716813296
902109160, 136033.802792124
907192090, 209259.697077675
908276140, 102269.427754884
903456060, 90678.3898846397
535353060, 110735.803693622
534175080, 235093.756508939
903430080, 112254.064230453
906223110, 236605.689271003
528431050, 266660.474934899
914476430, 158438.628708506
906426195, 262586.381839228
905226130, 146098.097677383
528363110, 357745.000236142
907412090, 185808.88893215
905402110, 135089.275549053
528102110, 421784.385232249
908201100, 79933.3956692802
914476080, 114092.402411896
533206040, 170185.509899906
909281080, 237892.190360339
902105130, 84610.4277577528
916403230, 205860.075731971
